component,value,count
geometry,0.172363496716,1
geometry,0.172364284777,1
geometry,0.172372278804,1
geometry,0.172389486338,1
geometry,0.172394902767,1
geometry,0.172397172251,1
geometry,0.1724,3
geometry,0.172410082845,1
geometry,0.172414080051,1
geometry,0.172417168519,1
geometry,0.172421815615,1
geometry,0.17242381651,1
geometry,0.172425183775,1
geometry,0.172427006295,1
geometry,0.172432689766,1
geometry,0.17244090292,1
geometry,0.17244139101,1
geometry,0.172445020224,1
geometry,0.172450417995,1
geometry,0.172450717598,1
geometry,0.172454551984,1
geometry,0.172457786139,1
geometry,0.172463865781,1
geometry,0.172467170789,1
geometry,0.17246969299,1
geometry,0.1724699684,1
geometry,0.172472645174,1
geometry,0.172475520002,1
geometry,0.172479395871,1
geometry,0.172496710114,1
geometry,0.172498333325,1
geometry,0.172499006208,1
geometry,0.1725,5
geometry,0.172502898526,1
geometry,0.172504449218,1
geometry,0.172512796627,1
geometry,0.172524034558,1
geometry,0.172533610252,1
geometry,0.172550072443,1
geometry,0.172562148225,1
geometry,0.172575890553,1
geometry,0.172579517904,1
geometry,0.172583689844,1
geometry,0.172584679699,1
geometry,0.172586287597,1
geometry,0.172586320431,1
geometry,0.172588093448,1
geometry,0.172589556463,1
geometry,0.172591649566,1
geometry,0.172594351008,1
geometry,0.172596936531,1
geometry,0.1726,7
geometry,0.172600284859,1
geometry,0.172603321714,1
geometry,0.17260787931,1
geometry,0.172615627914,1
geometry,0.172621310002,1
geometry,0.172641145154,1
geometry,0.172649465681,1
geometry,0.172650673326,1
geometry,0.172654539471,1
geometry,0.172678875373,1
geometry,0.172682183987,1
geometry,0.172693131016,1
geometry,0.172694620646,1
geometry,0.172697674179,1
geometry,0.1727,6
geometry,0.172701573048,1
geometry,0.172702127954,1
geometry,0.172702576703,1
geometry,0.172703119543,1
geometry,0.172704805955,1
geometry,0.172707426013,1
geometry,0.172710632273,1
geometry,0.172715054353,1
geometry,0.172733392834,1
geometry,0.172734806375,1
geometry,0.172739659604,1
geometry,0.172755101227,1
geometry,0.172756504943,1
geometry,0.172778721684,1
geometry,0.172790576518,1
geometry,0.172796918375,1
geometry,0.1728,15
geometry,0.172807899125,1
geometry,0.172808564603,1
geometry,0.17281062612,1
geometry,0.17281073462,1
geometry,0.172818061845,1
geometry,0.172841271113,1
geometry,0.172849341914,1
geometry,0.172851301702,1
geometry,0.172857287957,1
geometry,0.172863002114,1
geometry,0.17286411812,1
geometry,0.17287169616,1
geometry,0.172873797899,1
geometry,0.172875653771,1
geometry,0.172876270783,1
geometry,0.172876308383,1
geometry,0.172880168036,1
geometry,0.172892625638,1
geometry,0.1729,5
geometry,0.172900462695,1
geometry,0.172904916067,1
geometry,0.17290499318,1
geometry,0.172910677808,1
geometry,0.172914805612,1
geometry,0.172917024899,1
geometry,0.172921450376,1
geometry,0.172922916353,1
geometry,0.172924260877,1
geometry,0.172925836705,1
geometry,0.172927701656,1
geometry,0.172931951935,1
geometry,0.172934344478,1
geometry,0.172937551349,1
geometry,0.172961455244,1
geometry,0.172965791416,1
geometry,0.172966668273,1
geometry,0.172975092138,1
geometry,0.172981957152,1
geometry,0.172986950375,1
geometry,0.172987451375,1
geometry,0.172992290291,1
geometry,0.17299768062,1
geometry,0.173,7
geometry,0.173006625596,1
geometry,0.17300978296,1
geometry,0.17301366998,1
geometry,0.173020504565,1
geometry,0.173030474195,1
geometry,0.173033233802,1
geometry,0.173043159356,1
geometry,0.173043538597,1
geometry,0.173051711924,1
geometry,0.173057100403,1
geometry,0.173057317095,1
geometry,0.17306009072,1
geometry,0.173066360105,1
geometry,0.1730694586,1
geometry,0.173070881433,1
geometry,0.173075258197,1
geometry,0.173075814313,1
geometry,0.173080819272,1
geometry,0.173096584311,1
geometry,0.173096822617,1
geometry,0.173098798378,1
geometry,0.1731,10
geometry,0.173100861735,1
geometry,0.173102924585,1
geometry,0.173114023118,1
geometry,0.173143778404,1
geometry,0.173161413138,1
geometry,0.173166437279,1
geometry,0.173169050353,1
geometry,0.173171324127,1
geometry,0.173173626745,1
geometry,0.173180303441,1
geometry,0.173182663682,1
geometry,0.173184573986,1
geometry,0.173198910216,1
geometry,0.1732,5
geometry,0.173203493036,1
geometry,0.173208641047,1
geometry,0.173222068455,1
geometry,0.173222411945,1
geometry,0.173233592297,1
geometry,0.17324668828,1
geometry,0.173252532449,1
geometry,0.173256284157,1
geometry,0.173258123908,1
geometry,0.173263289534,1
geometry,0.173263989334,1
geometry,0.173265453856,1
geometry,0.173276945956,1
geometry,0.173278633997,1
geometry,0.173291094212,1
geometry,0.173291300993,1
geometry,0.173298651178,1
geometry,0.173299495094,1
geometry,0.1733,5
geometry,0.173307299327,1
geometry,0.173321803302,1
geometry,0.173322341318,1
geometry,0.173322502867,1
geometry,0.173323252912,1
geometry,0.173337897376,1
geometry,0.173348565036,1
geometry,0.173349545716,1
geometry,0.173350555234,1
geometry,0.173351175364,1
geometry,0.173354016394,1
geometry,0.173354319242,1
geometry,0.173354470666,1
geometry,0.173358011064,1
geometry,0.173360159783,1
geometry,0.173361323061,1
geometry,0.17336992242,1
geometry,0.173370004134,1
geometry,0.173370589345,1
geometry,0.1733730227,1
geometry,0.173378213741,1
geometry,0.173382525071,1
geometry,0.173386634433,1
geometry,0.173389148065,1
geometry,0.173389244188,1
geometry,0.173392531558,1
geometry,0.173394555855,1
geometry,0.1734,4
geometry,0.173406877026,1
geometry,0.173407275895,1
geometry,0.17341069027,1
geometry,0.173417718241,1
geometry,0.173418318909,1
geometry,0.173420788835,1
geometry,0.17342804704,1
geometry,0.173429798478,1
geometry,0.17344011935,1
geometry,0.17344199799,1
geometry,0.173446490308,1
geometry,0.173450980107,1
geometry,0.173453211751,1
geometry,0.173453372697,1
geometry,0.173469219172,1
geometry,0.173478918028,1
geometry,0.173484286032,1
geometry,0.173492694371,1
geometry,0.173493350017,1
geometry,0.173497915453,1
geometry,0.173498645528,1
geometry,0.17349956292,1
geometry,0.1735,4
geometry,0.17350275214,1
geometry,0.173503061933,1
geometry,0.173504582072,1
geometry,0.173506930697,1
geometry,0.173507480283,1
geometry,0.173508522845,1
geometry,0.173513857516,1
geometry,0.173515165043,1
geometry,0.173524772487,1
geometry,0.173539926242,1
geometry,0.173540245092,1
geometry,0.173548934022,1
geometry,0.173552398428,1
geometry,0.17356446929,1
geometry,0.173569169689,1
geometry,0.173581815484,1
geometry,0.17358275404,1
geometry,0.173584695946,1
geometry,0.1736,6
geometry,0.173608599195,1
geometry,0.173619224166,1
geometry,0.173625295776,1
geometry,0.173633128559,1
geometry,0.173635091499,1
geometry,0.173635329066,1
geometry,0.173645635323,1
geometry,0.173647163812,1
geometry,0.173656452035,1
geometry,0.173658868187,1
geometry,0.173665175937,1
geometry,0.173665223922,1
geometry,0.17368131736,1
geometry,0.173684234556,1
geometry,0.1737,10
geometry,0.173711038797,1
geometry,0.173720589837,1
geometry,0.173725377152,1
geometry,0.173726235785,1
geometry,0.17372790507,1
geometry,0.173746050315,1
geometry,0.173750755394,1
geometry,0.173754208582,1
geometry,0.173755201361,1
geometry,0.173760906133,1
geometry,0.173763359199,1
geometry,0.173767243749,1
geometry,0.173774154196,1
geometry,0.173781126708,1
geometry,0.173790671499,1
geometry,0.173791110244,1
geometry,0.17379310976,1
geometry,0.173794113824,1
geometry,0.1738,7
geometry,0.173800388377,1
geometry,0.17380499849,1
geometry,0.173808313955,1
geometry,0.173808587245,1
geometry,0.17381108998,1
geometry,0.173813722128,1
geometry,0.173815318657,1
geometry,0.173817936359,1
geometry,0.173837625386,1
geometry,0.173845486951,1
geometry,0.173855414066,1
geometry,0.173857599776,1
geometry,0.173862553473,1
geometry,0.173862891383,1
geometry,0.173865890847,1
geometry,0.173878530398,1
geometry,0.173882064918,1
geometry,0.173887348591,1
geometry,0.173888661697,1
geometry,0.173892279875,1
geometry,0.1739,8
geometry,0.173900014376,1
geometry,0.173908240173,1
geometry,0.173912765489,1
geometry,0.173914214485,1
geometry,0.173924423242,1
geometry,0.173931576585,1
geometry,0.173935972415,1
geometry,0.173940095052,1
geometry,0.173942569545,1
geometry,0.173951121008,1
geometry,0.173967137701,1
geometry,0.17396937949,1
geometry,0.173971161403,1
geometry,0.173974706016,1
geometry,0.173977158462,1
geometry,0.173977405142,1
geometry,0.173978109255,1
geometry,0.174,6
geometry,0.174011572891,1
geometry,0.174011644725,1
geometry,0.174012786886,1
geometry,0.174015854163,1
geometry,0.174022204043,1
geometry,0.174026255203,1
geometry,0.174035324001,1
geometry,0.174036907005,1
geometry,0.17404127384,1
geometry,0.17404487927,1
geometry,0.174045300616,1
geometry,0.174047708977,1
geometry,0.1740527602,1
geometry,0.174061874056,1
geometry,0.174063987277,1
geometry,0.174065993232,1
geometry,0.174067319353,1
geometry,0.174071730904,1
geometry,0.174086831782,1
geometry,0.174091836397,1
geometry,0.174098621476,1
geometry,0.1741,10
geometry,0.174105528344,1
geometry,0.174107351941,1
geometry,0.174112741253,1
geometry,0.174117855202,1
geometry,0.174119305363,1
geometry,0.174125632806,1
geometry,0.174136172769,1
geometry,0.174137464857,1
geometry,0.174166658692,1
geometry,0.174172055738,1
geometry,0.174173318852,1
geometry,0.174174108294,1
geometry,0.174177316261,1
geometry,0.174179110401,1
geometry,0.174181098286,1
geometry,0.174181428402,1
geometry,0.174187786598,1
geometry,0.174187937298,1
geometry,0.1741948478,1
geometry,0.174198579213,1
geometry,0.1742,6
geometry,0.174209662954,1
geometry,0.174210110212,1
geometry,0.174214164177,1
geometry,0.174216508977,1
geometry,0.174220384858,1
geometry,0.174229116396,1
geometry,0.174234518681,1
geometry,0.174244139069,1
geometry,0.174246793371,1
geometry,0.174260552048,1
geometry,0.174262048842,1
geometry,0.174272028737,1
geometry,0.174274087288,1
geometry,0.174275127313,1
geometry,0.17427815411,1
geometry,0.174284422712,1
geometry,0.174287650165,1
geometry,0.174295352778,1
geometry,0.174299156624,1
geometry,0.1743,4
geometry,0.174300258175,1
geometry,0.174306533154,1
geometry,0.174307035142,1
geometry,0.174311373697,1
geometry,0.174319340579,1
geometry,0.174332259398,1
geometry,0.174333125284,1
geometry,0.174337589177,1
geometry,0.174339360157,1
geometry,0.17434415677,1
geometry,0.174344873742,1
geometry,0.174346747413,1
geometry,0.174355943403,1
geometry,0.174358359421,1
geometry,0.174358653356,1
geometry,0.174360330924,1
geometry,0.174363535465,1
geometry,0.174373139178,1
geometry,0.174383729172,1
geometry,0.174385071991,1
geometry,0.174386429136,1
geometry,0.174392280506,1
geometry,0.174394194284,1
geometry,0.17439661694,1
geometry,0.1744,5
geometry,0.174400086009,1
geometry,0.174404257402,1
geometry,0.174406326338,1
geometry,0.174418383492,1
geometry,0.174422203288,1
geometry,0.174425722014,1
geometry,0.174426263586,1
geometry,0.174427126617,1
geometry,0.174428982683,1
geometry,0.174433405221,1
geometry,0.174439946687,1
geometry,0.174442726991,1
geometry,0.174457817251,1
geometry,0.174458294921,1
geometry,0.174475428069,1
geometry,0.174477677655,1
geometry,0.174479296766,1
geometry,0.174495778363,1
geometry,0.1745,7
geometry,0.174509703646,1
geometry,0.174510565583,1
geometry,0.174511804758,1
geometry,0.17451244225,1
geometry,0.17451891588,1
geometry,0.174522276515,1
geometry,0.174526000928,1
geometry,0.174536767855,1
geometry,0.174541563818,1
geometry,0.17454856774,1
geometry,0.174552308301,1
geometry,0.1745525852,1
geometry,0.174554136779,1
geometry,0.174558543188,1
geometry,0.174558791433,1
geometry,0.174572831029,1
geometry,0.174579287145,1
geometry,0.174583232299,1
geometry,0.174583447096,1
geometry,0.174585265701,1
geometry,0.174594458675,1
geometry,0.1746,5
geometry,0.17460276821,1
geometry,0.174604219117,1
geometry,0.174611053487,1
geometry,0.174615950016,1
geometry,0.174616016829,1
geometry,0.174627975995,1
geometry,0.174641983784,1
geometry,0.174642062516,1
geometry,0.174648933578,1
geometry,0.174659168096,1
geometry,0.174662102358,1
geometry,0.174662107129,1
geometry,0.174667977889,1
geometry,0.174673566976,1
geometry,0.174679163039,1
geometry,0.174685102399,1
geometry,0.174689231208,1
geometry,0.174692651534,1
geometry,0.1747,7
geometry,0.174712106049,1
geometry,0.174719069747,1
geometry,0.17472257057,1
geometry,0.174727888444,1
geometry,0.17473048532,1
geometry,0.174747939902,1
geometry,0.174752124451,1
geometry,0.174756182533,1
geometry,0.174765650229,1
geometry,0.174774208624,1
geometry,0.174790660506,1
geometry,0.174794522225,1
geometry,0.174795273105,1
geometry,0.1748,4
geometry,0.174800843819,1
geometry,0.174805987693,1
geometry,0.174831247207,1
geometry,0.174837231447,1
geometry,0.17484234327,1
geometry,0.174847867207,1
geometry,0.17485166094,1
geometry,0.174857313259,1
geometry,0.174861237843,1
geometry,0.17487278233,1
geometry,0.174874383487,1
geometry,0.17488027333,1
geometry,0.174880780819,1
geometry,0.174880888035,1
geometry,0.174888431102,1
geometry,0.174893846375,1
geometry,0.174896912494,1
geometry,0.1749,7
geometry,0.174901929663,1
geometry,0.174903616315,1
geometry,0.17490744219,1
geometry,0.174908538004,1
geometry,0.174909047793,1
geometry,0.174930119381,1
geometry,0.174934282899,1
geometry,0.174934966488,1
geometry,0.174940061164,1
geometry,0.1749465204,1
geometry,0.174955687247,1
geometry,0.174957103314,1
geometry,0.174958834444,1
geometry,0.174968725777,1
geometry,0.174977292404,1
geometry,0.174981513309,1
geometry,0.174983499222,1
geometry,0.174994876115,1
geometry,0.174994999929,1
geometry,0.174996614253,1
geometry,0.174997478553,1
geometry,0.175,9
geometry,0.175001985703,1
geometry,0.175012485269,1
geometry,0.175024326881,1
geometry,0.175024388777,1
geometry,0.175028873808,1
geometry,0.175029954579,1
geometry,0.175035553531,1
geometry,0.175039528869,1
geometry,0.175045948254,1
geometry,0.1750503499,1
geometry,0.175050914022,1
geometry,0.175058087502,1
geometry,0.17506134163,1
geometry,0.175069521905,1
geometry,0.175071888092,1
geometry,0.17507444131,1
geometry,0.175078460982,1
geometry,0.175081402496,1
geometry,0.175088534747,1
geometry,0.175089167759,1
geometry,0.175092361341,1
geometry,0.175094248906,1
geometry,0.175095416845,1
geometry,0.175098248611,1
geometry,0.1751,6
geometry,0.175102691299,1
geometry,0.175113456079,1
geometry,0.175113658329,1
geometry,0.175118721634,1
geometry,0.175135157331,1
geometry,0.175136908351,1
geometry,0.175137117711,1
geometry,0.17513907331,1
geometry,0.17514246344,1
geometry,0.1751509135,1
geometry,0.17515391089,1
geometry,0.17516128758,1
geometry,0.175162843282,1
geometry,0.17516519346,1
geometry,0.175178230668,1
geometry,0.175178444736,1
geometry,0.175178994175,1
geometry,0.175184438521,1
geometry,0.175186971548,1
geometry,0.175195633507,1
geometry,0.1752,13
geometry,0.17520132705,1
geometry,0.175201926359,1
geometry,0.175209317675,1
geometry,0.175210321233,1
geometry,0.175219911825,1
geometry,0.175222451472,1
geometry,0.175223814021,1
geometry,0.175224320515,1
geometry,0.175230155795,1
geometry,0.175231161612,1
geometry,0.17523513489,1
geometry,0.175235926682,1
geometry,0.175236116901,1
geometry,0.17524179724,1
geometry,0.175245242446,1
geometry,0.175248188293,1
geometry,0.175250178317,1
geometry,0.175264221962,1
geometry,0.175266875079,1
geometry,0.175267757065,1
geometry,0.175269183448,1
geometry,0.17527415668,1
geometry,0.175278706636,1
geometry,0.175284468793,1
geometry,0.175288295863,1
geometry,0.175292545953,1
geometry,0.175292926269,1
geometry,0.175298424123,1
geometry,0.175298502561,1
geometry,0.175299493724,1
geometry,0.1753,5
geometry,0.175300399315,1
geometry,0.175304126211,1
geometry,0.175315230371,1
geometry,0.175321775601,1
geometry,0.175327878559,1
geometry,0.175329047793,1
geometry,0.17532921177,1
geometry,0.175330730336,1
geometry,0.175339499258,1
